Unnamed: 0,STATION,LINENAME,ENTRIES,EXITS,TIMESTAMP,DAY,STATID,HOUR,HOURBIN,ENTRY_DIFF,EXIT_DIFF
139098,TIMES SQ-42 ST,1237ACENQRSW,3621583,2079500,2019-11-18 11:00:00,MON,TIMES SQ-42 ST__1237ACENQRSW,11,"(7, 11]",40.0,8.0
139099,TIMES SQ-42 ST,1237ACENQRSW,3621652,2079514,2019-11-18 15:00:00,MON,TIMES SQ-42 ST__1237ACENQRSW,15,"(11, 15]",69.0,14.0
139100,TIMES SQ-42 ST,1237ACENQRSW,3622083,2079527,2019-11-18 19:00:00,MON,TIMES SQ-42 ST__1237ACENQRSW,19,"(15, 19]",431.0,13.0
139101,TIMES SQ-42 ST,1237ACENQRSW,3622237,2079531,2019-11-18 23:00:00,MON,TIMES SQ-42 ST__1237ACENQRSW,23,"(19, 24]",154.0,4.0
139102,TIMES SQ-42 ST,1237ACENQRSW,3622244,2079534,2019-11-19 03:00:00,TUE,TIMES SQ-42 ST__1237ACENQRSW,3,"(-1, 3]",7.0,3.0
139103,TIMES SQ-42 ST,1237ACENQRSW,3622245,2079536,2019-11-19 07:00:00,TUE,TIMES SQ-42 ST__1237ACENQRSW,7,"(3, 7]",1.0,2.0
139104,TIMES SQ-42 ST,1237ACENQRSW,3622300,2079548,2019-11-19 11:00:00,TUE,TIMES SQ-42 ST__1237ACENQRSW,11,"(7, 11]",55.0,12.0
139105,TIMES SQ-42 ST,1237ACENQRSW,3622385,2079574,2019-11-19 15:00:00,TUE,TIMES SQ-42 ST__1237ACENQRSW,15,"(11, 15]",85.0,26.0
139106,TIMES SQ-42 ST,1237ACENQRSW,3622834,2079586,2019-11-19 19:00:00,TUE,TIMES SQ-42 ST__1237ACENQRSW,19,"(15, 19]",449.0,12.0
139107,TIMES SQ-42 ST,1237ACENQRSW,3623016,2079592,2019-11-19 23:00:00,TUE,TIMES SQ-42 ST__1237ACENQRSW,23,"(19, 24]",182.0,6.0
139108,TIMES SQ-42 ST,1237ACENQRSW,3623025,2079595,2019-11-20 03:00:00,WED,TIMES SQ-42 ST__1237ACENQRSW,3,"(-1, 3]",9.0,3.0
139109,TIMES SQ-42 ST,1237ACENQRSW,3623026,2079597,2019-11-20 07:00:00,WED,TIMES SQ-42 ST__1237ACENQRSW,7,"(3, 7]",1.0,2.0
139110,TIMES SQ-42 ST,1237ACENQRSW,3623128,2079613,2019-11-20 11:00:00,WED,TIMES SQ-42 ST__1237ACENQRSW,11,"(7, 11]",102.0,16.0
139111,TIMES SQ-42 ST,1237ACENQRSW,3623241,2079635,2019-11-20 15:00:00,WED,TIMES SQ-42 ST__1237ACENQRSW,15,"(11, 15]",113.0,22.0
139112,TIMES SQ-42 ST,1237ACENQRSW,3623682,2079645,2019-11-20 19:00:00,WED,TIMES SQ-42 ST__1237ACENQRSW,19,"(15, 19]",441.0,10.0
139113,TIMES SQ-42 ST,1237ACENQRSW,3623901,2079657,2019-11-20 23:00:00,WED,TIMES SQ-42 ST__1237ACENQRSW,23,"(19, 24]",219.0,12.0
139114,TIMES SQ-42 ST,1237ACENQRSW,3623919,2079660,2019-11-21 03:00:00,THU,TIMES SQ-42 ST__1237ACENQRSW,3,"(-1, 3]",18.0,3.0
139115,TIMES SQ-42 ST,1237ACENQRSW,3623920,2079662,2019-11-21 07:00:00,THU,TIMES SQ-42 ST__1237ACENQRSW,7,"(3, 7]",1.0,2.0
139116,TIMES SQ-42 ST,1237ACENQRSW,3624013,2079679,2019-11-21 11:00:00,THU,TIMES SQ-42 ST__1237ACENQRSW,11,"(7, 11]",93.0,17.0
139117,TIMES SQ-42 ST,1237ACENQRSW,3624160,2079689,2019-11-21 15:00:00,THU,TIMES SQ-42 ST__1237ACENQRSW,15,"(11, 15]",147.0,10.0
139118,TIMES SQ-42 ST,1237ACENQRSW,3624649,2079705,2019-11-21 19:00:00,THU,TIMES SQ-42 ST__1237ACENQRSW,19,"(15, 19]",489.0,16.0
139119,TIMES SQ-42 ST,1237ACENQRSW,3624835,2079716,2019-11-21 23:00:00,THU,TIMES SQ-42 ST__1237ACENQRSW,23,"(19, 24]",186.0,11.0
139120,TIMES SQ-42 ST,1237ACENQRSW,3624855,2079719,2019-11-22 03:00:00,FRI,TIMES SQ-42 ST__1237ACENQRSW,3,"(-1, 3]",20.0,3.0
139121,TIMES SQ-42 ST,1237ACENQRSW,3624856,2079725,2019-11-22 07:00:00,FRI,TIMES SQ-42 ST__1237ACENQRSW,7,"(3, 7]",1.0,6.0
139122,TIMES SQ-42 ST,1237ACENQRSW,3624964,2079739,2019-11-22 11:00:00,FRI,TIMES SQ-42 ST__1237ACENQRSW,11,"(7, 11]",108.0,14.0
139123,TIMES SQ-42 ST,1237ACENQRSW,3625154,2079756,2019-11-22 15:00:00,FRI,TIMES SQ-42 ST__1237ACENQRSW,15,"(11, 15]",190.0,17.0
139124,TIMES SQ-42 ST,1237ACENQRSW,3625662,2079773,2019-11-22 19:00:00,FRI,TIMES SQ-42 ST__1237ACENQRSW,19,"(15, 19]",508.0,17.0
139125,TIMES SQ-42 ST,1237ACENQRSW,3625902,2079788,2019-11-22 23:00:00,FRI,TIMES SQ-42 ST__1237ACENQRSW,23,"(19, 24]",240.0,15.0
139126,TIMES SQ-42 ST,1237ACENQRSW,1510697,4482703,2019-11-16 03:00:00,SAT,TIMES SQ-42 ST__1237ACENQRSW,3,"(-1, 3]",,
139127,TIMES SQ-42 ST,1237ACENQRSW,1510740,4482744,2019-11-16 07:00:00,SAT,TIMES SQ-42 ST__1237ACENQRSW,7,"(3, 7]",43.0,41.0
139128,TIMES SQ-42 ST,1237ACENQRSW,1510754,4482935,2019-11-16 11:00:00,SAT,TIMES SQ-42 ST__1237ACENQRSW,11,"(7, 11]",14.0,191.0
139129,TIMES SQ-42 ST,1237ACENQRSW,1510762,4483312,2019-11-16 15:00:00,SAT,TIMES SQ-42 ST__1237ACENQRSW,15,"(11, 15]",8.0,377.0
139130,TIMES SQ-42 ST,1237ACENQRSW,1511556,4484021,2019-11-16 19:00:00,SAT,TIMES SQ-42 ST__1237ACENQRSW,19,"(15, 19]",794.0,709.0
139131,TIMES SQ-42 ST,1237ACENQRSW,1512585,4484450,2019-11-16 23:00:00,SAT,TIMES SQ-42 ST__1237ACENQRSW,23,"(19, 24]",1029.0,429.0
139132,TIMES SQ-42 ST,1237ACENQRSW,1512918,4484512,2019-11-17 03:00:00,SUN,TIMES SQ-42 ST__1237ACENQRSW,3,"(-1, 3]",333.0,62.0
139133,TIMES SQ-42 ST,1237ACENQRSW,1512984,4484537,2019-11-17 07:00:00,SUN,TIMES SQ-42 ST__1237ACENQRSW,7,"(3, 7]",66.0,25.0
139134,TIMES SQ-42 ST,1237ACENQRSW,1513108,4484705,2019-11-17 11:00:00,SUN,TIMES SQ-42 ST__1237ACENQRSW,11,"(7, 11]",124.0,168.0
139135,TIMES SQ-42 ST,1237ACENQRSW,1513483,4485046,2019-11-17 15:00:00,SUN,TIMES SQ-42 ST__1237ACENQRSW,15,"(11, 15]",375.0,341.0
139136,TIMES SQ-42 ST,1237ACENQRSW,1514328,4485488,2019-11-17 19:00:00,SUN,TIMES SQ-42 ST__1237ACENQRSW,19,"(15, 19]",845.0,442.0
139137,TIMES SQ-42 ST,1237ACENQRSW,1515013,4485608,2019-11-17 23:00:00,SUN,TIMES SQ-42 ST__1237ACENQRSW,23,"(19, 24]",685.0,120.0
139138,TIMES SQ-42 ST,1237ACENQRSW,1515223,4485633,2019-11-18 03:00:00,MON,TIMES SQ-42 ST__1237ACENQRSW,3,"(-1, 3]",210.0,25.0
139139,TIMES SQ-42 ST,1237ACENQRSW,1515296,4485701,2019-11-18 07:00:00,MON,TIMES SQ-42 ST__1237ACENQRSW,7,"(3, 7]",73.0,68.0
139140,TIMES SQ-42 ST,1237ACENQRSW,1515645,4486602,2019-11-18 11:00:00,MON,TIMES SQ-42 ST__1237ACENQRSW,11,"(7, 11]",349.0,901.0
139141,TIMES SQ-42 ST,1237ACENQRSW,1516129,4486888,2019-11-18 15:00:00,MON,TIMES SQ-42 ST__1237ACENQRSW,15,"(11, 15]",484.0,286.0
139142,TIMES SQ-42 ST,1237ACENQRSW,1517081,4487541,2019-11-18 19:00:00,MON,TIMES SQ-42 ST__1237ACENQRSW,19,"(15, 19]",952.0,653.0
139143,TIMES SQ-42 ST,1237ACENQRSW,1517747,4487773,2019-11-18 23:00:00,MON,TIMES SQ-42 ST__1237ACENQRSW,23,"(19, 24]",666.0,232.0
139144,TIMES SQ-42 ST,1237ACENQRSW,1517936,4487820,2019-11-19 03:00:00,TUE,TIMES SQ-42 ST__1237ACENQRSW,3,"(-1, 3]",189.0,47.0
139145,TIMES SQ-42 ST,1237ACENQRSW,1517989,4487903,2019-11-19 07:00:00,TUE,TIMES SQ-42 ST__1237ACENQRSW,7,"(3, 7]",53.0,83.0
139146,TIMES SQ-42 ST,1237ACENQRSW,1518326,4488731,2019-11-19 11:00:00,TUE,TIMES SQ-42 ST__1237ACENQRSW,11,"(7, 11]",337.0,828.0
139147,TIMES SQ-42 ST,1237ACENQRSW,1518862,4489007,2019-11-19 15:00:00,TUE,TIMES SQ-42 ST__1237ACENQRSW,15,"(11, 15]",536.0,276.0
139148,TIMES SQ-42 ST,1237ACENQRSW,1519862,4489864,2019-11-19 19:00:00,TUE,TIMES SQ-42 ST__1237ACENQRSW,19,"(15, 19]",1000.0,857.0
139149,TIMES SQ-42 ST,1237ACENQRSW,1520884,4490114,2019-11-19 23:00:00,TUE,TIMES SQ-42 ST__1237ACENQRSW,23,"(19, 24]",1022.0,250.0
139150,TIMES SQ-42 ST,1237ACENQRSW,1521136,4490161,2019-11-20 03:00:00,WED,TIMES SQ-42 ST__1237ACENQRSW,3,"(-1, 3]",252.0,47.0
139151,TIMES SQ-42 ST,1237ACENQRSW,1521186,4490233,2019-11-20 07:00:00,WED,TIMES SQ-42 ST__1237ACENQRSW,7,"(3, 7]",50.0,72.0
139152,TIMES SQ-42 ST,1237ACENQRSW,1521538,4491115,2019-11-20 11:00:00,WED,TIMES SQ-42 ST__1237ACENQRSW,11,"(7, 11]",352.0,882.0
139153,TIMES SQ-42 ST,1237ACENQRSW,1522078,4491514,2019-11-20 15:00:00,WED,TIMES SQ-42 ST__1237ACENQRSW,15,"(11, 15]",540.0,399.0
139154,TIMES SQ-42 ST,1237ACENQRSW,1522942,4492426,2019-11-20 19:00:00,WED,TIMES SQ-42 ST__1237ACENQRSW,19,"(15, 19]",864.0,912.0
139155,TIMES SQ-42 ST,1237ACENQRSW,1524076,4492679,2019-11-20 23:00:00,WED,TIMES SQ-42 ST__1237ACENQRSW,23,"(19, 24]",1134.0,253.0
139156,TIMES SQ-42 ST,1237ACENQRSW,1524427,4492721,2019-11-21 03:00:00,THU,TIMES SQ-42 ST__1237ACENQRSW,3,"(-1, 3]",351.0,42.0
139157,TIMES SQ-42 ST,1237ACENQRSW,1524507,4492796,2019-11-21 07:00:00,THU,TIMES SQ-42 ST__1237ACENQRSW,7,"(3, 7]",80.0,75.0
139158,TIMES SQ-42 ST,1237ACENQRSW,1524837,4493684,2019-11-21 11:00:00,THU,TIMES SQ-42 ST__1237ACENQRSW,11,"(7, 11]",330.0,888.0
139159,TIMES SQ-42 ST,1237ACENQRSW,1525399,4493983,2019-11-21 15:00:00,THU,TIMES SQ-42 ST__1237ACENQRSW,15,"(11, 15]",562.0,299.0
139160,TIMES SQ-42 ST,1237ACENQRSW,1526518,4494835,2019-11-21 19:00:00,THU,TIMES SQ-42 ST__1237ACENQRSW,19,"(15, 19]",1119.0,852.0
139161,TIMES SQ-42 ST,1237ACENQRSW,1527625,4495093,2019-11-21 23:00:00,THU,TIMES SQ-42 ST__1237ACENQRSW,23,"(19, 24]",1107.0,258.0
139162,TIMES SQ-42 ST,1237ACENQRSW,1527995,4495186,2019-11-22 03:00:00,FRI,TIMES SQ-42 ST__1237ACENQRSW,3,"(-1, 3]",370.0,93.0
139163,TIMES SQ-42 ST,1237ACENQRSW,1528089,4495262,2019-11-22 07:00:00,FRI,TIMES SQ-42 ST__1237ACENQRSW,7,"(3, 7]",94.0,76.0
139164,TIMES SQ-42 ST,1237ACENQRSW,1528471,4496017,2019-11-22 11:00:00,FRI,TIMES SQ-42 ST__1237ACENQRSW,11,"(7, 11]",382.0,755.0
139165,TIMES SQ-42 ST,1237ACENQRSW,1529090,4496376,2019-11-22 15:00:00,FRI,TIMES SQ-42 ST__1237ACENQRSW,15,"(11, 15]",619.0,359.0
139166,TIMES SQ-42 ST,1237ACENQRSW,1530180,4497142,2019-11-22 19:00:00,FRI,TIMES SQ-42 ST__1237ACENQRSW,19,"(15, 19]",1090.0,766.0
139167,TIMES SQ-42 ST,1237ACENQRSW,1531229,4497531,2019-11-22 23:00:00,FRI,TIMES SQ-42 ST__1237ACENQRSW,23,"(19, 24]",1049.0,389.0
139168,TIMES SQ-42 ST,1237ACENQRSW,1719522881,320421578,2019-11-16 03:00:00,SAT,TIMES SQ-42 ST__1237ACENQRSW,3,"(-1, 3]",,
139169,TIMES SQ-42 ST,1237ACENQRSW,1719523001,320421602,2019-11-16 07:00:00,SAT,TIMES SQ-42 ST__1237ACENQRSW,7,"(3, 7]",120.0,24.0
139170,TIMES SQ-42 ST,1237ACENQRSW,1719523427,320421722,2019-11-16 11:00:00,SAT,TIMES SQ-42 ST__1237ACENQRSW,11,"(7, 11]",426.0,120.0
139171,TIMES SQ-42 ST,1237ACENQRSW,1719524222,320422055,2019-11-16 15:00:00,SAT,TIMES SQ-42 ST__1237ACENQRSW,15,"(11, 15]",795.0,333.0
139172,TIMES SQ-42 ST,1237ACENQRSW,1719525231,320422496,2019-11-16 19:00:00,SAT,TIMES SQ-42 ST__1237ACENQRSW,19,"(15, 19]",1009.0,441.0
139173,TIMES SQ-42 ST,1237ACENQRSW,1719526232,320422757,2019-11-16 23:00:00,SAT,TIMES SQ-42 ST__1237ACENQRSW,23,"(19, 24]",1001.0,261.0
139174,TIMES SQ-42 ST,1237ACENQRSW,1719526844,320422807,2019-11-17 03:00:00,SUN,TIMES SQ-42 ST__1237ACENQRSW,3,"(-1, 3]",612.0,50.0
139175,TIMES SQ-42 ST,1237ACENQRSW,1719526920,320422816,2019-11-17 07:00:00,SUN,TIMES SQ-42 ST__1237ACENQRSW,7,"(3, 7]",76.0,9.0
139176,TIMES SQ-42 ST,1237ACENQRSW,1719527126,320422871,2019-11-17 11:00:00,SUN,TIMES SQ-42 ST__1237ACENQRSW,11,"(7, 11]",206.0,55.0
139177,TIMES SQ-42 ST,1237ACENQRSW,1719527552,320423043,2019-11-17 15:00:00,SUN,TIMES SQ-42 ST__1237ACENQRSW,15,"(11, 15]",426.0,172.0
139178,TIMES SQ-42 ST,1237ACENQRSW,1719528421,320423273,2019-11-17 19:00:00,SUN,TIMES SQ-42 ST__1237ACENQRSW,19,"(15, 19]",869.0,230.0
139179,TIMES SQ-42 ST,1237ACENQRSW,1719529172,320423352,2019-11-17 23:00:00,SUN,TIMES SQ-42 ST__1237ACENQRSW,23,"(19, 24]",751.0,79.0
139180,TIMES SQ-42 ST,1237ACENQRSW,1719529470,320423366,2019-11-18 03:00:00,MON,TIMES SQ-42 ST__1237ACENQRSW,3,"(-1, 3]",298.0,14.0
139181,TIMES SQ-42 ST,1237ACENQRSW,1719529589,320423394,2019-11-18 07:00:00,MON,TIMES SQ-42 ST__1237ACENQRSW,7,"(3, 7]",119.0,28.0
139182,TIMES SQ-42 ST,1237ACENQRSW,1719530210,320423700,2019-11-18 11:00:00,MON,TIMES SQ-42 ST__1237ACENQRSW,11,"(7, 11]",621.0,306.0
139183,TIMES SQ-42 ST,1237ACENQRSW,1719530843,320423831,2019-11-18 15:00:00,MON,TIMES SQ-42 ST__1237ACENQRSW,15,"(11, 15]",633.0,131.0
139184,TIMES SQ-42 ST,1237ACENQRSW,1719532347,320424098,2019-11-18 19:00:00,MON,TIMES SQ-42 ST__1237ACENQRSW,19,"(15, 19]",1504.0,267.0
139185,TIMES SQ-42 ST,1237ACENQRSW,1719533230,320424193,2019-11-18 23:00:00,MON,TIMES SQ-42 ST__1237ACENQRSW,23,"(19, 24]",883.0,95.0
139186,TIMES SQ-42 ST,1237ACENQRSW,1719533503,320424210,2019-11-19 03:00:00,TUE,TIMES SQ-42 ST__1237ACENQRSW,3,"(-1, 3]",273.0,17.0
139187,TIMES SQ-42 ST,1237ACENQRSW,1719533625,320424251,2019-11-19 07:00:00,TUE,TIMES SQ-42 ST__1237ACENQRSW,7,"(3, 7]",122.0,41.0
139188,TIMES SQ-42 ST,1237ACENQRSW,1719534245,320424587,2019-11-19 11:00:00,TUE,TIMES SQ-42 ST__1237ACENQRSW,11,"(7, 11]",620.0,336.0
139189,TIMES SQ-42 ST,1237ACENQRSW,1719534926,320424719,2019-11-19 15:00:00,TUE,TIMES SQ-42 ST__1237ACENQRSW,15,"(11, 15]",681.0,132.0
